x,y,grad_x,grad_y
3.159649619351232452e-01,-2.067569616687601197e-01,-1.113701106927650741e+01,-3.464606586546716471e+01
6.359917744899763470e-01,-9.536622006169230836e-01,-1.431659211811411999e-03,-3.750820056203659630e-02
1.183625477061127640e-01,-6.303421176016545946e-01,-3.049178188871545236e-01,-2.180740363967610396e+00
1.837337015651252514e-01,-9.074812015156499267e-01,-4.446450467670753047e-03,-4.943403422399834934e-02
3.099560977925714056e+00,2.728679389050486570e+00,7.261039555346350987e+53,1.465377769798972292e+54
2.248157623341700884e+00,-3.954517823701519941e-01,2.200913251777384616e+00,-6.973195244979597085e+00
1.882693628758987714e+00,1.627746685669699822e+00,5.488345633444447000e+15,1.800046144667833800e+16
2.732581288460185220e+00,5.244149941353550837e-01,2.512028664831447156e-01,6.691186640870897540e-01
-7.838057419711892404e-01,3.186408761182547345e+00,1.748526158558600349e+06,3.330183778343267040e+05
3.299436286922886374e+00,-8.567471384938423196e-01,3.017172205740437422e-04,-1.124168423113560506e-03
1.335854755456915122e+00,1.634911528112996670e+00,5.316726815745787109e+12,1.492999711009347266e+13
4.998262999260068007e-01,1.335540408530486722e-01,-1.100056317426805563e+01,1.989605378567198102e+01
2.517594809618716845e+00,3.821435792898250305e+00,4.847726020938030267e+72,5.819172375453356607e+72
2.936262866028410912e+00,3.563877571366536046e-01,5.205232533814316831e-01,9.380179969477693280e-01
8.632119550082695270e-02,3.688008044101241723e+00,2.373397207160031627e+23,1.137776444699345766e+23
1.016974043849238729e+00,-1.547208751764216572e+00,2.724836363546553848e-11,-2.483727518580251784e-08
1.110455195866233424e-02,2.044779366375178320e+00,8.572515461424379349e+08,8.342752296051071882e+08
1.316913401373298598e-01,2.117128596080815939e+00,2.780224932525339890e+10,2.810246406807878494e+10
1.543847171810575070e+00,7.735886017796920200e-01,1.392177409226174500e+00,3.932833251398345276e+00
3.273637501298364505e+00,-7.728560932177539478e-01,1.317219283767990558e-03,-4.477499002495021786e-03
4.178457854842196895e-01,5.352064181876556859e-01,5.983841582634920719e+00,1.454507262410402113e+01
3.378389566067461658e+00,-1.167401483793730321e+00,4.008429588354502130e-07,-1.967485358971496650e-06
-1.280120832905001116e+00,5.923757894278276481e-01,-6.938354215561722071e+01,-5.571135611990114711e+01
6.109901421058658855e-01,1.168133836720546270e-01,-9.731566589564319969e+00,2.288896776731196425e+01
-3.674126178087024908e-01,5.209634519093002680e-01,-7.017358467846738002e+00,5.892558672931667019e+00
2.843425544999947263e+00,2.006082989558317209e+00,2.990226914969685935e+31,8.626521608589444633e+31
2.038190293677193843e+00,3.622820922797256316e+00,4.207122910697671486e+58,4.752270533155666850e+58
3.381156251686050496e+00,1.234825897027049812e+00,5.187981207906214844e+13,3.548525994692746250e+14
3.249278236490944494e+00,-6.933387122867895602e-01,4.668351753817284906e-03,-1.439016786603072862e-02
1.108237889958264333e+00,8.586373688737842791e-01,2.120828250738549858e+00,1.829662474899912894e+01
-3.983296298131155933e-01,-6.602117587395550657e-02,-7.858296757172545277e+00,-7.498242952404893913e+00
1.382766589117221834e+00,2.129285488913960300e+00,1.336339353002875552e+21,2.459932964878166786e+21
-1.013525135538964950e+00,6.124823518841777670e-01,-8.443637823687929256e+00,-1.035715440948969324e+01
3.995211012779831705e+00,4.350167124641490801e-02,1.493211584213996468e-02,2.167204594440151014e-03
3.044175883147277162e+00,-1.631961251544260527e-01,9.597937085989403094e-01,-7.663458781962220190e-01
-1.469134696902737458e+00,3.524959612160555977e+00,1.084642943046702714e-04,-1.020619956161075840e-05
3.699624465532211914e+00,1.760035746106848098e+00,3.887295836100623494e+31,1.547099972080360976e+32
1.871266526955548404e+00,-1.420208588041924846e+00,2.836931917871915743e-08,-4.624342773471552317e-07
-1.597362591825774780e+00,2.630426204789983124e+00,1.322019283701208808e-04,-3.737593228459360715e-05
3.495053606556925985e-01,1.971408897879185496e+00,5.928414843046566772e+10,7.780404863927331543e+10
-5.504235671675958841e-01,3.281824947623427136e+00,1.110570143692641640e+10,3.166405328237409115e+09
4.751947761507993029e-01,1.110143175167258356e+00,2.953609940893038583e+02,1.771619247722530417e+03
-1.873486068497976609e+00,-1.334045498881852865e+00,-8.028159295418227200e+16,-3.627040605254810400e+16
3.369401236136583933e+00,3.307528943617666251e+00,7.770874248259425386e+74,1.312089072530027613e+75
2.949958205671094902e-01,-1.962871927430400509e+00,-3.174109737866443509e-16,-8.837078084984431008e-15
1.865731153373796580e+00,3.371442007193199863e+00,1.783650039982874452e+50,2.086560138094465758e+50
-7.223643715147434197e-01,3.436291444803385886e+00,9.500215316010084748e+07,1.948589728104584664e+07
2.156632242705041058e-01,2.939077955793781172e+00,4.102310244644335104e+18,2.791403191232411648e+18
2.157077372084563294e+00,1.636000490664661022e+00,3.583693098235477760e+17,1.238552385149060096e+18
-1.610454208191781644e+00,3.243207373181281383e+00,2.595600948741164655e-06,-4.761914773772484524e-07
3.132794297761178903e+00,1.015704818265979803e+00,3.724843486831989605e+06,3.836131838122405857e+07
3.097559695867554197e+00,3.586553391638993560e-01,2.881195719328397131e-01,4.851655648709412016e-01
-1.242784459156787813e+00,-1.968353352715447757e+00,-1.656917206083529949e+09,-2.879681508135252595e+08
-6.897405638578064657e-01,-9.538638709820019823e-01,-7.583203272271490936e-02,2.554399890034958660e-03
-3.843009043155172222e-01,-8.498925856700580983e-01,-5.965939466424506621e-03,-3.649008651619208704e-02
-1.893880503423802208e+00,1.323210799395849957e+00,1.209678988230136198e-01,-4.657660946928525725e-01
1.233921740381568544e+00,1.857015104216837464e+00,3.908617078161889000e+15,8.488094446608572000e+15
3.857697906044037950e+00,5.911671718648925378e-03,3.245763006420404606e-02,6.684361392817619136e-04
3.565513018743779128e+00,4.225820563116524653e-01,2.403789469811515658e-02,3.921721628642056701e-02
-9.812925399870522369e-01,3.012031528704711469e+00,1.355820695500541433e+03,1.390287616754594353e+02
-6.218404337079084243e-01,2.626286389470066318e+00,2.670269131279774476e+06,8.516581649329526117e+05
9.737451644948906804e-01,2.110348969029093524e+00,1.995537814361536000e+17,3.202222549156412160e+17
-1.761967768971635984e+00,2.559986885930509715e-02,-4.713704822164043784e+06,-3.845347159308039583e+06
3.045952235342355152e-01,-1.820328487503252157e+00,-6.974527221541309748e-14,-1.825687808255688635e-12
3.629762542338145437e+00,1.427149780070536611e+00,5.507838721607584973e+20,2.993219709463667671e+21
7.258103329645515522e-01,2.189815243721421112e+00,1.567852527333482000e+16,2.131871096383293200e+16
-1.296652546127806449e+00,1.470993031677584106e+00,-2.012775679920098426e+00,2.088686799332291510e+00
-7.349144541925656249e-01,2.905187545146355355e+00,1.128692687196416082e+06,2.590258342594067217e+05
3.031127795611656239e+00,-7.616774054530497384e-01,3.967837774633717514e-03,-1.487947952559058075e-02
-7.233471511047580016e-01,2.183680314636410102e+00,1.040442485815761574e+04,3.331796202607987652e+03
-2.038112402217560071e-01,-5.264353427506711647e-01,-7.075267236955239403e-01,-3.098828582591167002e+00
1.922052079420025539e+00,-1.067333681950356938e+00,1.778685211567813571e-04,-2.058940718852718225e-03
2.903592010785224886e+00,6.541612676277122063e-01,3.816176862098902972e-02,1.085478330865317365e-01
3.113961424031900904e+00,-1.973428517296891505e+00,1.183357388991535463e-17,-1.104689608354150393e-16
-2.248915723049604853e-01,-1.593311248449643225e+00,-8.727963383804328418e-10,-1.178737897381507201e-09
-5.317797751007624640e-02,3.179446041137815371e+00,7.364739198325590400e+16,3.735397871721634400e+16
-9.697578166122053922e-01,-4.312718576849938756e-02,-3.322352358798603689e+01,-4.619533870437473766e+00
2.082595784058113075e+00,3.252178750568202936e+00,2.597216712846042219e+51,3.367122481610873886e+51
-8.164162916289903205e-01,-8.870212724388244485e-01,-2.885044089264959144e+00,6.495634922146467823e-03
1.816795496495864359e+00,1.794673752594425409e+00,3.653018647115724288e+18,9.985819032356634624e+18
3.712397225597477757e+00,-6.241127168537523584e-01,1.408044970617481143e-03,-3.239860345716459589e-03
-1.287655278126722536e-01,3.618074736740172881e+00,9.058642224066187264e+18,3.743702750762609664e+18
-6.999853274176781603e-01,2.375613450061308640e+00,6.174397878703539027e+04,1.884545742948957923e+04
5.628327402177522032e-01,-1.847465936279979459e-01,-1.019236356406684685e+01,-4.430925273673469178e+01
2.517584943536213871e+00,1.911716272922542981e+00,2.248507318294033291e+26,6.532653864010317758e+26
-1.434665594428155444e+00,1.819463589938732362e-01,-7.299178471393005566e+03,-4.350677036009515177e+03
-9.809621809005775184e-01,2.174426859674422730e+00,9.714006946281492105e+01,1.071122951825081060e+01
1.189382988403557384e+00,-1.182534351417761087e+00,6.175968593040218532e-06,-3.856361330376770311e-04
3.505260375158938402e+00,2.810462503306219162e-01,8.572682680279200551e-02,9.582083638664262715e-02
1.351543268477867876e+00,-7.987617002181957027e-02,1.180966023334580584e+01,-2.713763335383502096e+01
3.777602491560916320e-01,-5.973187337676444386e-02,-1.602138657327962434e+01,-1.988429782588652373e+01
3.184974869205174919e+00,2.510800714844373616e+00,6.886336451319944081e+48,1.566750790385575375e+49
3.994756950894608138e+00,-9.768117865278731493e-01,1.095347028090457021e-06,-3.572736971090956594e-06
6.907823531239030146e-01,3.276918377960747364e+00,1.831534419161672025e+29,1.431763423936830281e+29
-1.864870246147370514e+00,-1.829737934776257680e+00,-2.635989392386844262e+20,-1.022511165215786598e+20
6.740672702515984049e-01,-1.042406028041041877e+00,-2.238527668895566841e-04,-7.159335806644601986e-03
1.247416305388266089e+00,3.199166137606868077e-02,9.803076495173538518e+00,9.704933370363148626e+00
3.374071412818340221e+00,6.542082405201545825e-01,5.434007651526045167e-03,2.295619806534706514e-02
8.938543624363237683e-02,2.863027515982514259e+00,1.917770504728241600e+16,1.233090962936958400e+16
1.892963486582432964e-01,9.923523662198965312e-01,5.828488735509133711e+00,7.118231377402111093e+01
-7.220142383627417004e-01,-5.753742577516181012e-01,-4.230545754098336553e-01,-4.093551799730811847e-01
2.876789182529273070e+00,3.906930687450172357e+00,2.625127966818766165e+82,3.331320124205614537e+82
-1.730955698322349301e+00,5.791015669837493718e-01,-1.835676174650022858e+03,-2.877208619583102063e+03
-8.242283532954430836e-01,-5.990969805799224446e-01,-3.288250010232502962e+00,-1.841784003656398716e-01
1.453451848054942985e+00,8.699580353249745102e-01,2.173339208798429123e+00,3.378869991673059303e+01
1.996737681758130378e+00,3.334724734397031654e+00,5.436009168035534958e+51,6.684021607530638358e+51
-3.808994041391238206e-01,-1.143924049103808738e+00,-2.048148135728129407e-05,-1.403306452225323105e-04
-2.454781446534122225e-01,2.491326941719098187e+00,5.312108652489215851e+09,3.039859334559865952e+09
-7.594053071328306093e-01,-1.401179611058438246e+00,-5.438390427261183824e-01,3.768737685528582987e-03
2.344223438459008158e+00,6.569720790986632863e-02,8.482839110370841595e+00,4.077531483187596173e+00
2.496142264970409919e+00,-1.406898939836594309e+00,1.616659890483972918e-08,-1.520227814448305064e-07
-1.576585442664421688e+00,1.993754632331629750e+00,9.756208757211139865e-03,-4.977550610737535922e-03
1.793929903343416399e+00,-1.994256373455089992e+00,9.035456137375845474e-17,-2.269597846488857057e-15
3.103678447441552635e+00,-5.235160248950916362e-01,6.498592186404733573e-02,-1.617223918712895059e-01
2.606684767109522127e+00,9.328755578584413399e-02,4.468674959990213580e+00,2.570709416959910953e+00
-3.127935759141100558e-01,1.783567626833558073e+00,1.313567364130230562e+05,1.178509419910648721e+05
2.726663084386412805e+00,-1.430214373975741138e+00,4.580641355134857273e-09,-3.794196544155596125e-08
-1.916727812482623472e+00,2.953319138133299937e+00,2.364772985604112184e-09,-9.298485264393320006e-10
-6.622730474862139616e-01,2.266912606198919988e+00,5.964149997752979834e+04,2.094558921902198927e+04
3.673042559794999384e+00,1.699037374942073519e+00,2.983219160022101362e+29,1.245198641272422666e+30
1.586682373689783709e+00,8.112042215881931639e-02,1.601678855601588225e+01,2.036539741393432124e+01
8.473200378951082357e-01,1.325809269474586660e+00,1.096949190570280654e+06,4.134216254174487665e+06
-1.602278125287748267e-01,2.820327302066085728e+00,6.467156944134794922e+12,3.439021286341692383e+12
-1.974323255473788841e+00,5.807500052232557053e-01,-1.156282194428208641e+04,-2.296360511979521834e+04
2.266502691448037510e+00,1.360523229332952777e+00,1.349704603451875244e+12,6.694095334013141602e+12
-3.193493706784060748e-01,-1.533162447015629315e+00,-4.077853656949369672e-08,5.760178265298655506e-10
-7.364285702352515450e-01,-5.856819375940682804e-01,-5.163030616649747495e-01,-3.428789253450142405e-01
2.775471105243516590e-01,-1.779233221582430025e+00,-3.060985319291849436e-13,-7.538486260064443007e-12
3.340985014057126889e+00,3.065739389320479624e+00,1.541957608865458502e+67,2.829298473146512848e+67
1.351397287430708083e+00,-1.787393963731233271e+00,1.657641769441311708e-13,-8.431649866763241061e-12
-1.156883685620398339e+00,2.744658999344052219e+00,5.495510559076611123e+00,1.890435775029646048e-02
6.624963739480174141e-01,3.410987845988065814e+00,3.022180987123116346e+30,2.222950154405427809e+30
4.382499724582551437e-01,2.354526683284723809e+00,2.527468120230407500e+15,2.656338749563455500e+15
1.572806550841079343e+00,8.990295524029758845e-01,7.133313582613778792e+00,1.228193498246424866e+02
3.989586527470711630e+00,1.260539831698569202e+00,1.866705909904210880e+17,1.288768639395663872e+18
2.439613892412037188e+00,1.755294974976616906e+00,1.197256366428427544e+22,3.904486930745782803e+22
3.122664391793206207e-01,3.307828541805195144e+00,4.067570299733609399e+23,2.556829419260155276e+23
-4.456506092171770295e-01,-9.253332841000785347e-01,-1.445397078527298337e-03,-8.736866253123269990e-03
6.131771625129722736e-01,3.928463370858295889e+00,1.032296279064900065e+36,6.324815029020134318e+35
-1.460979609088604692e+00,3.045652269563404957e+00,7.037780036975274829e-04,-9.490367122198227489e-05
3.347714054902665382e+00,2.576718279979962389e+00,6.438629172408367521e+52,1.459811234263916248e+53
3.338250902340918813e+00,1.403362835637357531e+00,2.692966556712064512e+18,1.457953637589333606e+19
2.384979510890956611e+00,1.517765939197228686e+00,1.800371325449493600e+16,7.414228430660483200e+16
-1.571002479015901843e+00,1.112008599722842828e+00,-2.867822410201197769e+00,-3.474788688817858961e+00
-1.785940194263224701e-01,2.190653622251170773e-01,-8.847302141570034806e+00,-1.119660248516444234e+01
3.090460531354567664e+00,3.009309044715205772e+00,3.861266748800901451e+61,6.908362260430825967e+61
1.448970754147023143e+00,2.910932427178835269e+00,1.265236909335099792e+35,1.553719632820058425e+35
1.312409355200686356e+00,1.046965278661087240e+00,1.275323005485735393e+03,1.124232718785763427e+04
-1.586510002995510149e+00,1.253306685216491800e+00,-5.272761977699387259e-01,-8.851749793970400404e-01
2.150068898351634061e+00,-1.246883562951097701e+00,2.169219029674604372e-06,-2.351827398379871984e-05
-7.438299163489998644e-01,1.360235145928711642e+00,1.539301818147388801e+01,4.270779714276044814e+01
2.829731025337301809e+00,2.835850375581536298e+00,9.513592875330566389e+52,1.735501670198587221e+53
2.223974822069412660e+00,3.313111249056992946e+00,1.369652819461178624e+55,1.802369174344845488e+55
3.727096745038464221e+00,8.114937244686815099e-01,5.672964755699957351e+01,1.057297792288206665e+03
2.415760100893058038e+00,1.222785769446244064e+00,4.029652185588157654e+09,2.556936781274104309e+10
-2.948965133377217107e-01,3.677821590937269569e+00,2.640810358968511600e+16,9.192424692791818000e+15
-8.886322370997588038e-01,8.408765196625145322e-01,8.754363695812141799e+00,-1.577840329153367449e+01
1.755471786855171246e+00,9.587406360476702361e-02,1.589185643201134113e+01,1.904419555312510681e+01
3.804599426836897891e+00,2.354960228689645163e+00,3.919741096438731622e+51,1.071786642570917967e+52
3.689523801089634958e+00,2.469999941218773643e+00,7.638237232294814468e+53,1.932582549047768976e+54
1.760905464536695941e+00,-7.513916702675158543e-01,6.025112186193379987e-02,-5.949771738059854709e-01
-1.686037139919828842e+00,3.818936205274370721e+00,5.661417582320993166e-09,-8.691475003781372124e-10
-1.463579642060108599e+00,-1.005285582237463782e+00,-1.016921780711898446e+09,-3.230335256372410655e+08
1.232226543739893820e+00,1.891999092429033524e+00,1.322974264170766000e+16,2.783975422202679200e+16
2.766385810109563970e-01,1.581024498941031808e+00,4.242428666226102039e+06,8.063812143016709015e+06
1.190135888568216949e+00,5.176421053403812422e-01,6.259266380978829147e+00,1.455227841617628215e+01
-4.887847004994960720e-02,1.612460113288497254e+00,2.409671032852577628e+05,3.464070140416086651e+05
3.109460518416420349e+00,1.041504656196439171e+00,1.683507437206928805e+07,1.629163329962610006e+08
-1.083943477860233040e+00,2.813614698395101144e+00,4.160674906371637860e+01,1.966014036183001634e+00
3.497073923836246045e+00,8.785923537917570414e-01,2.646852595267329889e+03,3.979997442973045690e+04
3.521924304455845700e+00,9.780521117348284221e-01,3.343627803923391737e+06,3.777266607766623050e+07
-1.416981064080456543e+00,4.324288064561718770e-01,-6.763103403576990331e+02,-5.304294536947645611e+02
-4.476520114541060469e-01,-9.506817419689133075e-01,-9.187985611393909968e-04,-5.542624418389497862e-03
-1.341180175751266690e+00,2.227935948630142882e+00,1.563810496717221443e-01,-2.952476224125358609e-02
-1.404547360314416515e+00,-1.143933524422257264e+00,-6.140163334553556442e+08,-1.701723991821591258e+08
-1.972962458737956615e+00,-6.355840659666722736e-01,-1.140681764065439844e+13,-7.437298962696703125e+12
-1.067641991096450083e+00,6.097960739108767569e-01,-1.328348555221009697e+01,-1.433992540112269154e+01
1.646027111454326342e+00,-5.150504002227849210e-01,1.199502305388555179e+00,-9.562997582374325845e+00
-1.787225031606171965e+00,-1.622221556228422568e+00,-3.229864629309706880e+17,-1.236456068822172160e+17
3.917227669037975701e+00,3.034616207969630608e+00,3.409494952923122431e+75,6.983082536074128681e+75
4.533927857520292370e-01,3.443499231232560298e+00,2.269971015390471531e+27,1.479886812352926445e+27
3.850267086115667148e+00,3.478532535660408875e+00,1.418760907108858710e+89,2.459576801333300005e+89
8.331335114171869449e-01,-1.352279985626634762e+00,-7.422699320687512624e-08,-6.015329752570240539e-06
-1.522742071686280063e+00,-1.723995800590478966e+00,-2.571162548174337891e+13,-7.204836119269531250e+12
1.654203807364979184e+00,-1.269250369098384734e-01,1.456114004689117003e+01,-2.832860156195696177e+01
1.822249805118296706e+00,-1.147661868567509735e+00,3.185857767465318809e-05,-4.446686845477756207e-04
3.811748218561715973e+00,8.951378861229697392e-02,3.826619549226287914e-02,1.217262613959080482e-02
-6.900708272593132353e-01,2.525912156787839535e+00,2.300109792255391949e+05,6.691688506661084830e+04
1.313100117627993502e+00,1.845676725014344655e-01,9.807911986933612880e+00,4.345083716864850487e+01
2.124249313145869067e+00,1.379265647728279198e+00,8.109512584776558838e+11,3.819442913844428711e+12
1.961528035883213228e+00,1.550797600998384596e+00,4.515337927223919375e+14,1.644621629913008500e+15
-1.802917847217952563e+00,3.295061191534141898e+00,3.100450968626182414e-09,-8.221498431603608967e-10
7.230577254433514511e-01,-2.132784551265176631e-02,-9.647273121990942002e+00,-1.194626279193932561e+01
-1.789172226619372585e+00,-1.396839943706387643e+00,-1.006732220752018400e+16,-4.127495830883494500e+15
-1.502054956630500593e+00,4.728630950851338000e-01,-9.982705911672270531e+02,-9.576753821544830316e+02
-8.393962285659188893e-01,3.435813027793672703e+00,1.263286699182566255e+06,1.999701666337616043e+05
6.472847052210752850e-01,1.546124721163222304e-02,-1.161459320463879230e+01,-6.441741681025208166e-01
1.830781250605761912e-01,-8.457853504409940104e-01,-1.311201914214110351e-02,-1.357569744197521522e-01
3.032926698366005702e+00,-7.206239024562139939e-01,7.245151227771119695e-03,-2.568232961070153475e-02
1.203001935685488188e+00,1.052364753843963996e+00,9.809044184436298792e+02,8.393946318510930723e+03
1.082058015569495879e+00,-1.270223341875138523e-01,2.906121466569604905e+00,-4.371079166406317285e+01
-1.908137676335257105e+00,-5.317980576491962985e-01,-3.862886417906369629e+11,-2.511695967807269592e+11
1.128648935775776962e+00,2.901159772527908132e-01,6.246358286275604854e+00,4.163462780600521995e+01
1.283763681235257081e+00,3.810912197545919256e+00,4.359110222371446814e+47,3.670160410842036216e+47
1.894067631969953425e-01,3.036369902174209656e+00,1.423008346605247693e+19,9.141341148208138240e+18
2.109925808854161033e+00,1.230897152528014793e+00,5.051534476365373731e+08,3.035316273605355263e+09
-5.230432073906321477e-01,3.542175958997246354e+00,4.983751615284640503e+11,1.376092637848437500e+11
1.106867399543317365e+00,2.000091074740591779e+00,6.455860117087760000e+16,1.186919264930375680e+17
1.902014416347993286e+00,-8.347819566311160955e-01,1.504840551923419117e-02,-1.392675483377796009e-01
-1.888022869448558572e+00,-1.379824116103030907e+00,-2.966569957953114240e+17,-1.337271686510175040e+17
-7.999151468694196687e-01,2.337241788019895239e+00,6.070409491724432883e+03,1.454652937553481934e+03
4.885914300401701382e-01,8.851730601039964341e-02,-1.314612391940326042e+01,1.328182218589242147e+01
3.733097836828183524e+00,-1.586776494076316713e+00,7.239130919678262041e-13,-4.202880199200083303e-12
2.115502226873482883e+00,7.767044502967150876e-01,2.961196902757794458e-01,2.399292236736120909e+00
2.262684056867681370e+00,-2.282168678728937472e-01,6.092994497995343650e+00,-1.101434645369987386e+01
2.052618011845462220e+00,-9.813995573152460850e-01,9.125245816679367506e-04,-8.507845873164259637e-03
-1.448563798861451257e+00,1.759958943880293170e+00,1.357889181432986869e-01,-5.918803495067717635e-02
2.208384460076941558e+00,3.415339088455475292e+00,1.483257338600480233e+57,1.876106852684030991e+57
-3.700779783058421035e-01,-4.676888875031102177e-01,-9.418425069057569932e-01,-3.226972735306437023e+00
2.242311476538895398e+00,-8.321816376823609751e-02,9.917002184754595717e+00,-6.661967945268918889e+00
-8.148688124158800505e-01,-8.845460125092456938e-01,-2.759664793251586978e+00,8.398460885316641131e-03
3.261482323896245816e+00,7.226627699647298897e-01,2.284647038933910329e-02,6.770178803845893212e-01
-3.509444967548831507e-01,1.914999820287038190e+00,3.915859391963071539e+05,2.948563813373401645e+05
-1.243884492003054065e+00,2.250895223599519213e+00,8.863319215981840804e-01,-9.133979907513380125e-02
-1.518342321578408205e+00,-1.114183988051405949e+00,-1.847698344440157318e+10,-6.114667741716307640e+09
-1.330779746306797851e+00,2.827077143381835356e+00,5.218958305722579821e-02,-4.656214653148972940e-03
3.510397221244557997e+00,3.611386052380849421e-01,5.019498036093721083e-02,7.173666665743980153e-02
1.103967795194234824e+00,2.027503145258096495e+00,1.547750643433532160e+17,2.782025532441690240e+17
9.633363904452956206e-01,3.848916089460948875e+00,8.143502310179114803e+41,5.987077629033767416e+41
-1.408050372359532121e+00,-3.255076021742620007e-01,-3.936348791542172548e+05,-1.535072069378127344e+05
2.035729531270797033e+00,3.753259688836262598e+00,2.450035064325654172e+61,2.656670710998870260e+61
2.819303840010899620e+00,-1.860615712886747763e+00,2.453056992414664002e-15,-2.508759825770420687e-14
1.968464926133024484e-01,8.976784882431987356e-01,8.765676343625469213e-01,2.747027156619779120e+01
1.286916746492669628e+00,9.348742712039621594e-01,1.468680626911961795e+01,2.169856590944963841e+02
6.092054406435165603e-01,3.373771814030094518e+00,1.376729190141395769e+29,9.986104939514089929e+28
1.894481062770211999e+00,3.425589913969109723e+00,7.161825328166054029e+51,8.291270536924911315e+51
1.031807856106352617e-01,-7.755101317767199021e-01,-3.922384808788716148e-02,-3.392051946712917321e-01
-1.703605027849667941e+00,-9.601703130841876543e-02,-9.049808682571914047e+06,-6.278148019741786644e+06
5.676436430865035021e-01,2.589446267002696089e+00,2.181070865197627392e+19,2.156231722928581018e+19
3.541873299390442043e+00,2.779558132119843705e-01,7.354666809695266372e-02,8.015862980145208039e-02
1.276428827931972432e+00,-4.349431884220191780e-01,1.545622496623971776e+00,-2.431265808949604690e+01
2.510983365754598573e+00,3.515906324968232965e+00,1.051150718400634013e+65,1.384654782392014777e+65
-1.851169853897447481e+00,2.361534574401391140e+00,4.947257728604310595e-06,-2.794058115194618378e-06
1.531055328649165048e+00,1.346338293189699442e+00,6.487540486677656174e+08,2.854597649740648270e+09
2.589421938380638721e+00,-1.967863720300235819e-01,3.451752586350438357e+00,-4.274333411718054698e+00
1.338702340099277244e+00,3.240946060046997701e+00,1.185408398796295741e+39,1.228131430231832889e+39
3.231566329066422938e+00,3.458761084099195138e+00,7.374205557390983091e+76,1.152770823109915526e+77
-1.154686175592815500e+00,3.881067340973594959e+00,2.735411232946070470e+01,1.089853725512201388e+00
1.541733957534054955e+00,-1.363256240877590564e-01,1.346764363727622005e+01,-3.397130476561386558e+01
3.584317046045815580e+00,-1.625392790143119104e+00,4.367693734706471099e-13,-2.747038300429601384e-12
6.163158740451404327e-01,1.378984684293098617e+00,8.029081452100570314e+05,2.502928191230209544e+06
4.761277139479402898e-01,2.768829027944821775e+00,1.800015271342632141e+20,1.549468560079747809e+20
3.403614246491793338e+00,1.768430827483323142e+00,3.487866117155979810e+29,1.323461636067294059e+30
1.548781736499628803e+00,1.589316259273081400e+00,1.365183141035690234e+13,4.297185497614618750e+13
-1.615478209982246893e+00,2.971505236024981400e+00,1.062200235650072414e-05,-2.394431267644925299e-06
2.139784185481111045e+00,-6.422895003166322336e-01,2.009412075082429305e-01,-1.132340642935538266e+00
1.923176083325053298e+00,2.692972153873020247e+00,2.257779869249437606e+37,3.538831401960495847e+37
9.934511591990151658e-01,2.575370544776056647e+00,1.043842140741385958e+24,1.268477493786694528e+24
2.160096252383857163e+00,3.996495204805761148e+00,2.096567721497834012e+69,2.191051446958357904e+69
1.687027089050676221e+00,3.052124613815422549e+00,1.290912209944421548e+41,1.613593432841179715e+41
1.668749820487014812e+00,6.421314704797462802e-01,1.960510817976962139e+00,4.098842520455212579e+00
1.733966688741658047e+00,2.158718041995737913e+00,6.608161646760699563e+24,1.328333167169076559e+25
-1.941831649956484718e+00,2.056684101105050289e+00,2.911300294106301603e-05,-2.533856800497809810e-05
3.818451916197123097e+00,2.906429513976714674e+00,5.360859759702340652e+69,1.136808006945469526e+70
1.491297957132203589e+00,3.617177964734496598e+00,1.783408141708225435e+48,1.711982171483177985e+48
-2.715158910385708779e-01,1.253365540295269032e+00,1.996589342457694443e+02,3.843747680921067058e+02
2.117110867555681786e+00,-6.703660203019345953e-01,1.433861812505962674e-01,-8.604445451914594090e-01
1.310492455852260818e+00,2.512445991832318981e+00,4.706075679139534061e+26,6.676536869802868837e+26
1.582314689304434641e+00,3.519831592601885717e+00,1.380534743637443648e+48,1.408862690345147741e+48
1.407400932235475910e+00,1.016820391536237267e+00,5.768874259755891671e+02,5.752519954321493060e+03
2.979222644543936482e+00,-1.716502083721210159e+00,2.519532871871192678e-13,-2.185091928128259987e-12
1.238738930998990906e+00,2.978676446323692772e+00,1.833272332047064493e+33,2.030868892724018079e+33
5.167573183284037697e-01,2.328948123606132015e+00,7.708978171363896000e+15,8.601651792866451000e+15
2.290770321356649930e+00,3.227776660164187739e-01,3.618458468479504919e+00,8.472148482271892433e+00
-1.669140266621488289e+00,2.536234739647131420e+00,4.760528474989330402e-05,-1.698269731364687222e-05
7.964298607234239213e-01,-1.235518436912899976e+00,-1.833352173412114705e-06,-1.112708178386682717e-04
3.998680989516612883e+00,2.351086682884918844e+00,5.739554097377525774e+53,1.618259050713212018e+54
-9.058808746647144527e-01,-1.397791066097998858e+00,-1.025146036050000617e+02,-5.564468206827974939e+00
-5.714284384609902290e-02,2.531658191410347314e+00,8.969116909700933838e+11,6.012857591128918457e+11
-7.880809746128771831e-01,3.927514547113402088e-01,-9.770338853774381604e+00,-9.510001000842819963e+00
-1.601599803500088903e+00,1.584561212812405806e+00,6.621697020504507813e-02,-7.406227643064457189e-02
1.470620780819791307e+00,1.774373232790125599e+00,7.170424195881472000e+15,1.814356641343577600e+16
-1.333162912851002968e+00,2.074051847837655949e+00,2.633941029602360762e-01,-5.736714964691933677e-02
